id,name,source,pack,category,tags,triangles,vertices,groups,animMode,hasUV,textured,sizeX,sizeY,sizeZ,bytes,file
kenney/space-kit/craft_cargoA,"craft_cargoA",kenney,space-kit,props-environments,"scifi",264,792,4,whole-model,True,False,1.600,0.800,2.450,18631,kenney/space-kit/craft_cargoA.obj
kenney/space-kit/craft_cargoB,"craft_cargoB",kenney,space-kit,props-environments,"scifi",380,1140,4,whole-model,True,False,1.500,0.900,2.500,23830,kenney/space-kit/craft_cargoB.obj
kenney/space-kit/craft_miner,"craft_miner",kenney,space-kit,props-environments,"scifi",384,1152,4,whole-model,True,False,1.800,0.700,2.600,25068,kenney/space-kit/craft_miner.obj
kenney/space-kit/craft_racer,"craft_racer",kenney,space-kit,props-environments,"scifi",280,840,4,whole-model,True,False,1.200,0.750,2.026,19124,kenney/space-kit/craft_racer.obj
kenney/space-kit/craft_speederA,"craft_speederA",kenney,space-kit,props-environments,"scifi",280,840,4,whole-model,True,False,2.000,0.800,2.100,20891,kenney/space-kit/craft_speederA.obj
kenney/space-kit/craft_speederB,"craft_speederB",kenney,space-kit,props-environments,"scifi",270,810,4,whole-model,True,False,2.000,0.600,2.026,18390,kenney/space-kit/craft_speederB.obj
kenney/space-kit/craft_speederC,"craft_speederC",kenney,space-kit,props-environments,"scifi",292,876,4,whole-model,True,False,2.800,0.600,1.926,19968,kenney/space-kit/craft_speederC.obj
kenney/space-kit/craft_speederD,"craft_speederD",kenney,space-kit,props-environments,"scifi",322,966,4,whole-model,True,False,2.800,0.900,2.226,24475,kenney/space-kit/craft_speederD.obj
kenney/space-kit/crater,"crater",kenney,space-kit,props-environments,"scifi",60,180,2,whole-model,True,False,0.715,0.118,0.826,4050,kenney/space-kit/crater.obj
kenney/space-kit/craterLarge,"craterLarge",kenney,space-kit,props-environments,"scifi",60,180,2,whole-model,True,False,0.886,0.120,0.886,3931,kenney/space-kit/craterLarge.obj
kenney/space-kit/desk_chair,"desk_chair",kenney,space-kit,props-environments,"scifi",88,264,3,whole-model,True,False,0.150,0.294,0.150,6328,kenney/space-kit/desk_chair.obj
kenney/space-kit/desk_chairArms,"desk_chairArms",kenney,space-kit,props-environments,"scifi",128,384,3,whole-model,True,False,0.250,0.344,0.150,8681,kenney/space-kit/desk_chairArms.obj
kenney/space-kit/desk_chairStool,"desk_chairStool",kenney,space-kit,props-environments,"scifi",76,228,2,whole-model,True,False,0.150,0.169,0.150,5222,kenney/space-kit/desk_chairStool.obj
kenney/space-kit/desk_computer,"desk_computer",kenney,space-kit,props-environments,"scifi",88,264,3,whole-model,True,False,0.525,0.375,0.225,5688,kenney/space-kit/desk_computer.obj
kenney/space-kit/desk_computerCorner,"desk_computerCorner",kenney,space-kit,props-environments,"scifi",126,378,3,whole-model,True,False,0.750,0.375,0.750,7775,kenney/space-kit/desk_computerCorner.obj
kenney/space-kit/desk_computerScreen,"desk_computerScreen",kenney,space-kit,props-environments,"scifi",108,324,3,whole-model,True,False,0.525,0.638,0.225,6797,kenney/space-kit/desk_computerScreen.obj
kenney/space-kit/gate_complex,"gate_complex",kenney,space-kit,props-environments,"scifi",460,1380,4,whole-model,True,False,1.000,1.013,0.500,27971,kenney/space-kit/gate_complex.obj
kenney/space-kit/gate_simple,"gate_simple",kenney,space-kit,props-environments,"scifi",212,636,3,whole-model,True,False,1.000,1.080,0.500,12293,kenney/space-kit/gate_simple.obj
kenney/space-kit/hangar_largeA,"hangar_largeA",kenney,space-kit,props-environments,"scifi",412,1236,6,two-part,True,False,2.000,1.000,3.000,21913,kenney/space-kit/hangar_largeA.obj
kenney/space-kit/hangar_largeB,"hangar_largeB",kenney,space-kit,props-environments,"scifi",360,1080,7,two-part,True,False,2.200,1.100,3.000,19261,kenney/space-kit/hangar_largeB.obj
kenney/space-kit/hangar_roundA,"hangar_roundA",kenney,space-kit,props-environments,"scifi",166,498,4,whole-model,True,False,3.271,1.500,2.833,9007,kenney/space-kit/hangar_roundA.obj
kenney/space-kit/hangar_roundB,"hangar_roundB",kenney,space-kit,props-environments,"scifi",166,498,4,whole-model,True,False,3.271,1.800,2.833,9024,kenney/space-kit/hangar_roundB.obj
kenney/space-kit/hangar_roundGlass,"hangar_roundGlass",kenney,space-kit,props-environments,"scifi",113,339,4,whole-model,True,False,3.271,1.400,2.833,6729,kenney/space-kit/hangar_roundGlass.obj
kenney/space-kit/hangar_smallA,"hangar_smallA",kenney,space-kit,props-environments,"scifi",280,840,6,two-part,True,False,2.000,1.000,2.000,14285,kenney/space-kit/hangar_smallA.obj
kenney/space-kit/hangar_smallB,"hangar_smallB",kenney,space-kit,props-environments,"scifi",284,852,6,two-part,True,False,2.000,1.000,2.000,16037,kenney/space-kit/hangar_smallB.obj
kenney/space-kit/machine_barrel,"machine_barrel",kenney,space-kit,props-environments,"scifi",338,1014,6,two-part,True,False,0.646,0.600,0.515,24596,kenney/space-kit/machine_barrel.obj
kenney/space-kit/machine_barrelLarge,"machine_barrelLarge",kenney,space-kit,props-environments,"scifi",192,576,4,whole-model,True,False,0.754,0.600,0.754,11097,kenney/space-kit/machine_barrelLarge.obj
kenney/space-kit/machine_generator,"machine_generator",kenney,space-kit,props-environments,"scifi",406,1218,5,two-part,True,False,0.700,0.400,0.525,30540,kenney/space-kit/machine_generator.obj
kenney/space-kit/machine_generatorLarge,"machine_generatorLarge",kenney,space-kit,props-environments,"scifi",126,378,4,whole-model,True,False,1.000,0.683,1.300,8005,kenney/space-kit/machine_generatorLarge.obj
kenney/space-kit/machine_wireless,"machine_wireless",kenney,space-kit,props-environments,"scifi",174,522,4,whole-model,True,False,0.750,0.600,0.500,11227,kenney/space-kit/machine_wireless.obj
kenney/space-kit/machine_wirelessCable,"machine_wirelessCable",kenney,space-kit,props-environments,"scifi",282,846,7,two-part,True,False,0.750,0.800,0.600,18759,kenney/space-kit/machine_wirelessCable.obj
kenney/space-kit/meteor,"meteor",kenney,space-kit,props-environments,"scifi",68,204,1,whole-model,True,False,0.866,0.735,0.750,4378,kenney/space-kit/meteor.obj
kenney/space-kit/meteor_detailed,"meteor_detailed",kenney,space-kit,props-environments,"scifi",196,588,1,whole-model,True,False,0.866,0.735,0.825,16258,kenney/space-kit/meteor_detailed.obj
kenney/space-kit/meteor_half,"meteor_half",kenney,space-kit,props-environments,"scifi",44,132,1,whole-model,True,False,0.866,0.368,0.750,3228,kenney/space-kit/meteor_half.obj
kenney/space-kit/monorail_trackCornerLarge,"monorail_trackCornerLarge",kenney,space-kit,props-environments,"scifi",204,612,2,whole-model,True,False,1.600,0.130,1.600,16366,kenney/space-kit/monorail_trackCornerLarge.obj
kenney/space-kit/monorail_trackCornerSmall,"monorail_trackCornerSmall",kenney,space-kit,props-environments,"scifi",408,1224,2,whole-model,True,False,0.600,0.130,0.600,22343,kenney/space-kit/monorail_trackCornerSmall.obj
kenney/space-kit/monorail_trackSlope,"monorail_trackSlope",kenney,space-kit,props-environments,"scifi",28,84,2,whole-model,True,False,0.200,0.630,1.000,2300,kenney/space-kit/monorail_trackSlope.obj
kenney/space-kit/monorail_trackStraight,"monorail_trackStraight",kenney,space-kit,props-environments,"scifi",28,84,2,whole-model,True,False,0.200,0.130,1.000,1776,kenney/space-kit/monorail_trackStraight.obj
kenney/space-kit/monorail_trackSupport,"monorail_trackSupport",kenney,space-kit,props-environments,"scifi",176,528,3,whole-model,True,False,0.200,0.500,0.200,9117,kenney/space-kit/monorail_trackSupport.obj
kenney/space-kit/monorail_trackSupportCorner,"monorail_trackSupportCorner",kenney,space-kit,props-environments,"scifi",164,492,3,whole-model,True,False,0.200,0.500,0.200,9631,kenney/space-kit/monorail_trackSupportCorner.obj
kenney/space-kit/monorail_trainBox,"monorail_trainBox",kenney,space-kit,props-environments,"scifi",100,300,3,whole-model,True,False,0.500,0.800,1.000,5328,kenney/space-kit/monorail_trainBox.obj
kenney/space-kit/monorail_trainCargo,"monorail_trainCargo",kenney,space-kit,props-environments,"scifi",816,2448,8,two-part,True,False,0.500,0.640,1.000,50984,kenney/space-kit/monorail_trainCargo.obj
kenney/space-kit/monorail_trainEnd,"monorail_trainEnd",kenney,space-kit,props-environments,"scifi",190,570,4,whole-model,True,False,0.500,0.800,1.000,11320,kenney/space-kit/monorail_trainEnd.obj
kenney/space-kit/monorail_trainFlat,"monorail_trainFlat",kenney,space-kit,props-environments,"scifi",84,252,3,whole-model,True,False,0.500,0.250,1.000,4788,kenney/space-kit/monorail_trainFlat.obj
kenney/space-kit/monorail_trainFront,"monorail_trainFront",kenney,space-kit,props-environments,"scifi",242,726,3,whole-model,True,False,0.600,0.800,1.050,14891,kenney/space-kit/monorail_trainFront.obj
kenney/space-kit/monorail_trainPassenger,"monorail_trainPassenger",kenney,space-kit,props-environments,"scifi",164,492,4,whole-model,True,False,0.500,0.800,1.000,8426,kenney/space-kit/monorail_trainPassenger.obj
kenney/space-kit/pipe_corner,"pipe_corner",kenney,space-kit,props-environments,"scifi",84,252,2,whole-model,True,False,0.846,0.600,0.846,6123,kenney/space-kit/pipe_corner.obj
kenney/space-kit/pipe_cornerDiagonal,"pipe_cornerDiagonal",kenney,space-kit,props-environments,"scifi",48,144,2,whole-model,True,False,0.846,0.600,0.846,3626,kenney/space-kit/pipe_cornerDiagonal.obj
kenney/space-kit/pipe_cornerRound,"pipe_cornerRound",kenney,space-kit,props-environments,"scifi",352,1056,2,whole-model,True,False,0.846,0.600,0.846,29792,kenney/space-kit/pipe_cornerRound.obj
kenney/space-kit/pipe_cornerRoundLarge,"pipe_cornerRoundLarge",kenney,space-kit,props-environments,"scifi",356,1068,2,whole-model,True,False,1.846,0.600,1.846,30784,kenney/space-kit/pipe_cornerRoundLarge.obj
kenney/space-kit/pipe_cross,"pipe_cross",kenney,space-kit,props-environments,"scifi",200,600,3,whole-model,True,False,1.000,0.600,1.000,12998,kenney/space-kit/pipe_cross.obj
kenney/space-kit/pipe_end,"pipe_end",kenney,space-kit,props-environments,"scifi",82,246,3,whole-model,True,False,0.693,0.600,1.000,5291,kenney/space-kit/pipe_end.obj
kenney/space-kit/pipe_entrance,"pipe_entrance",kenney,space-kit,props-environments,"scifi",126,378,2,whole-model,True,False,0.924,0.800,0.600,7803,kenney/space-kit/pipe_entrance.obj
kenney/space-kit/pipe_open,"pipe_open",kenney,space-kit,props-environments,"scifi",104,312,2,whole-model,True,False,0.693,0.600,1.000,5879,kenney/space-kit/pipe_open.obj
kenney/space-kit/pipe_rampLarge,"pipe_rampLarge",kenney,space-kit,props-environments,"scifi",160,480,3,whole-model,True,False,0.693,1.200,2.000,11163,kenney/space-kit/pipe_rampLarge.obj
kenney/space-kit/pipe_rampSmall,"pipe_rampSmall",kenney,space-kit,props-environments,"scifi",160,480,3,whole-model,True,False,0.693,0.900,2.000,11137,kenney/space-kit/pipe_rampSmall.obj
kenney/space-kit/pipe_ring,"pipe_ring",kenney,space-kit,props-environments,"scifi",144,432,4,whole-model,True,False,0.924,0.800,1.000,7886,kenney/space-kit/pipe_ring.obj
kenney/space-kit/pipe_ringHigh,"pipe_ringHigh",kenney,space-kit,props-environments,"scifi",190,570,5,whole-model,True,False,0.924,1.300,1.000,11672,kenney/space-kit/pipe_ringHigh.obj
kenney/space-kit/pipe_ringHighEnd,"pipe_ringHighEnd",kenney,space-kit,props-environments,"scifi",186,558,5,whole-model,True,False,0.924,1.300,0.800,10686,kenney/space-kit/pipe_ringHighEnd.obj
kenney/space-kit/pipe_ringSupport,"pipe_ringSupport",kenney,space-kit,props-environments,"scifi",104,312,3,whole-model,True,False,0.924,1.300,0.400,6031,kenney/space-kit/pipe_ringSupport.obj
kenney/space-kit/pipe_split,"pipe_split",kenney,space-kit,props-environments,"scifi",142,426,3,whole-model,True,False,1.000,0.600,0.846,9249,kenney/space-kit/pipe_split.obj
kenney/space-kit/pipe_straight,"pipe_straight",kenney,space-kit,props-environments,"scifi",80,240,3,whole-model,True,False,0.693,0.600,1.000,4585,kenney/space-kit/pipe_straight.obj
kenney/space-kit/pipe_supportHigh,"pipe_supportHigh",kenney,space-kit,props-environments,"scifi",40,120,3,whole-model,True,False,0.400,1.000,0.400,2513,kenney/space-kit/pipe_supportHigh.obj
kenney/space-kit/pipe_supportLow,"pipe_supportLow",kenney,space-kit,props-environments,"scifi",40,120,3,whole-model,True,False,0.400,0.500,0.400,2519,kenney/space-kit/pipe_supportLow.obj
kenney/space-kit/platform_center,"platform_center",kenney,space-kit,props-environments,"scifi",4,12,1,whole-model,True,False,1.000,0.000,1.000,376,kenney/space-kit/platform_center.obj
kenney/space-kit/platform_corner,"platform_corner",kenney,space-kit,props-environments,"scifi",84,252,3,whole-model,True,False,1.000,0.100,1.000,5049,kenney/space-kit/platform_corner.obj
kenney/space-kit/platform_cornerOpen,"platform_cornerOpen",kenney,space-kit,props-environments,"scifi",50,150,3,whole-model,True,False,1.000,0.100,1.000,3091,kenney/space-kit/platform_cornerOpen.obj
kenney/space-kit/platform_cornerRound,"platform_cornerRound",kenney,space-kit,props-environments,"scifi",356,1068,3,whole-model,True,False,1.000,0.100,1.000,23021,kenney/space-kit/platform_cornerRound.obj
kenney/space-kit/platform_end,"platform_end",kenney,space-kit,props-environments,"scifi",64,192,3,whole-model,True,False,1.000,0.100,1.000,3388,kenney/space-kit/platform_end.obj
kenney/space-kit/platform_high,"platform_high",kenney,space-kit,props-environments,"scifi",236,708,4,whole-model,True,False,1.000,1.000,1.000,9233,kenney/space-kit/platform_high.obj
kenney/space-kit/platform_large,"platform_large",kenney,space-kit,props-environments,"scifi",76,228,3,whole-model,True,False,2.000,0.100,2.000,3558,kenney/space-kit/platform_large.obj
kenney/space-kit/platform_long,"platform_long",kenney,space-kit,props-environments,"scifi",76,228,3,whole-model,True,False,2.000,0.100,1.000,3797,kenney/space-kit/platform_long.obj
kenney/space-kit/platform_low,"platform_low",kenney,space-kit,props-environments,"scifi",156,468,3,whole-model,True,False,1.000,0.500,1.000,6521,kenney/space-kit/platform_low.obj
kenney/space-kit/platform_side,"platform_side",kenney,space-kit,props-environments,"scifi",30,90,4,whole-model,True,False,1.000,0.100,1.000,1765,kenney/space-kit/platform_side.obj
kenney/space-kit/platform_small,"platform_small",kenney,space-kit,props-environments,"scifi",76,228,3,whole-model,True,False,1.000,0.100,1.000,3542,kenney/space-kit/platform_small.obj
kenney/space-kit/platform_smallDiagonal,"platform_smallDiagonal",kenney,space-kit,props-environments,"scifi",72,216,3,whole-model,True,False,1.000,0.100,1.000,4207,kenney/space-kit/platform_smallDiagonal.obj
kenney/space-kit/platform_straight,"platform_straight",kenney,space-kit,props-environments,"scifi",56,168,4,whole-model,True,False,1.000,0.100,1.000,2666,kenney/space-kit/platform_straight.obj
kenney/space-kit/rail,"rail",kenney,space-kit,props-environments,"rail scifi",76,228,2,whole-model,True,False,0.800,0.250,0.050,5702,kenney/space-kit/rail.obj
kenney/space-kit/rail_corner,"rail_corner",kenney,space-kit,props-environments,"scifi",130,390,2,whole-model,True,False,0.900,0.250,0.900,9670,kenney/space-kit/rail_corner.obj
kenney/space-kit/rail_end,"rail_end",kenney,space-kit,props-environments,"scifi",46,138,2,whole-model,True,False,0.900,0.250,0.050,3733,kenney/space-kit/rail_end.obj
kenney/space-kit/rail_middle,"rail_middle",kenney,space-kit,props-environments,"scifi",46,138,2,whole-model,True,False,1.000,0.250,0.050,2927,kenney/space-kit/rail_middle.obj
kenney/space-kit/rock,"rock",kenney,space-kit,props-environments,"rock scifi",172,516,2,whole-model,True,False,0.801,0.300,0.851,15149,kenney/space-kit/rock.obj
kenney/space-kit/rock_crystals,"rock_crystals",kenney,space-kit,props-environments,"scifi",364,1092,3,whole-model,True,False,0.851,0.338,0.801,32785,kenney/space-kit/rock_crystals.obj
kenney/space-kit/rock_crystalsLargeA,"rock_crystalsLargeA",kenney,space-kit,props-environments,"scifi",384,1152,3,whole-model,True,False,0.834,0.541,0.919,35161,kenney/space-kit/rock_crystalsLargeA.obj
kenney/space-kit/rock_crystalsLargeB,"rock_crystalsLargeB",kenney,space-kit,props-environments,"scifi",380,1140,3,whole-model,True,False,0.939,0.550,0.932,34888,kenney/space-kit/rock_crystalsLargeB.obj
kenney/space-kit/rock_largeA,"rock_largeA",kenney,space-kit,props-environments,"scifi",176,528,2,whole-model,True,False,0.919,0.500,0.834,16024,kenney/space-kit/rock_largeA.obj
kenney/space-kit/rock_largeB,"rock_largeB",kenney,space-kit,props-environments,"scifi",172,516,2,whole-model,True,False,0.928,0.500,0.939,15721,kenney/space-kit/rock_largeB.obj
kenney/space-kit/rocket_baseA,"rocket_baseA",kenney,space-kit,props-environments,"scifi",300,900,3,whole-model,True,False,1.800,1.600,1.800,16448,kenney/space-kit/rocket_baseA.obj
kenney/space-kit/rocket_baseB,"rocket_baseB",kenney,space-kit,props-environments,"scifi",284,852,3,whole-model,True,False,1.800,1.300,1.800,16040,kenney/space-kit/rocket_baseB.obj
kenney/space-kit/rocket_finsA,"rocket_finsA",kenney,space-kit,props-environments,"scifi",192,576,3,whole-model,True,False,1.200,0.700,1.200,9797,kenney/space-kit/rocket_finsA.obj
kenney/space-kit/rocket_finsB,"rocket_finsB",kenney,space-kit,props-environments,"scifi",249,747,3,whole-model,True,False,1.200,0.700,1.200,13097,kenney/space-kit/rocket_finsB.obj
kenney/space-kit/rocket_fuelA,"rocket_fuelA",kenney,space-kit,props-environments,"scifi",94,282,2,whole-model,True,False,1.000,0.500,1.000,4919,kenney/space-kit/rocket_fuelA.obj
kenney/space-kit/rocket_fuelB,"rocket_fuelB",kenney,space-kit,props-environments,"scifi",130,390,2,whole-model,True,False,1.000,1.000,1.000,6020,kenney/space-kit/rocket_fuelB.obj
kenney/space-kit/rocket_sidesA,"rocket_sidesA",kenney,space-kit,props-environments,"scifi",222,666,3,whole-model,True,False,1.000,1.000,1.000,10930,kenney/space-kit/rocket_sidesA.obj
kenney/space-kit/rocket_sidesB,"rocket_sidesB",kenney,space-kit,props-environments,"scifi",206,618,3,whole-model,True,False,1.300,1.000,1.300,10742,kenney/space-kit/rocket_sidesB.obj
kenney/space-kit/rocket_topA,"rocket_topA",kenney,space-kit,props-environments,"scifi",50,150,4,whole-model,True,False,1.000,0.800,1.000,3132,kenney/space-kit/rocket_topA.obj
kenney/space-kit/rocket_topB,"rocket_topB",kenney,space-kit,props-environments,"scifi",82,246,3,whole-model,True,False,1.000,1.100,1.000,5142,kenney/space-kit/rocket_topB.obj
kenney/space-kit/rocks_smallA,"rocks_smallA",kenney,space-kit,props-environments,"scifi",60,180,1,whole-model,True,False,0.937,0.105,0.870,6685,kenney/space-kit/rocks_smallA.obj
kenney/space-kit/rocks_smallB,"rocks_smallB",kenney,space-kit,props-environments,"scifi",48,144,1,whole-model,True,False,0.729,0.186,0.699,5330,kenney/space-kit/rocks_smallB.obj
kenney/space-kit/rover,"rover",kenney,space-kit,props-environments,"scifi",172,516,4,whole-model,True,False,0.300,0.385,0.350,11088,kenney/space-kit/rover.obj
kenney/space-kit/satelliteDish,"satelliteDish",kenney,space-kit,props-environments,"scifi",274,822,5,whole-model,True,False,0.688,0.616,0.566,18790,kenney/space-kit/satelliteDish.obj
kenney/space-kit/satelliteDish_detailed,"satelliteDish_detailed",kenney,space-kit,props-environments,"scifi",390,1170,5,whole-model,True,False,0.700,0.616,0.700,27114,kenney/space-kit/satelliteDish_detailed.obj
kenney/space-kit/satelliteDish_large,"satelliteDish_large",kenney,space-kit,props-environments,"scifi",186,558,3,whole-model,True,False,0.849,0.814,0.737,15529,kenney/space-kit/satelliteDish_large.obj
kenney/space-kit/stairs,"stairs",kenney,space-kit,props-environments,"scifi stairs",208,624,3,whole-model,True,False,0.300,0.500,0.700,13193,kenney/space-kit/stairs.obj
kenney/space-kit/stairs_corner,"stairs_corner",kenney,space-kit,props-environments,"scifi",306,918,3,whole-model,True,False,0.600,0.500,0.600,19286,kenney/space-kit/stairs_corner.obj
kenney/space-kit/stairs_short,"stairs_short",kenney,space-kit,props-environments,"scifi",136,408,3,whole-model,True,False,0.300,0.275,0.400,8475,kenney/space-kit/stairs_short.obj
kenney/space-kit/structure,"structure",kenney,space-kit,props-environments,"scifi",168,504,2,whole-model,True,False,1.000,1.000,1.000,7929,kenney/space-kit/structure.obj
kenney/space-kit/structure_closed,"structure_closed",kenney,space-kit,props-environments,"scifi",264,792,3,whole-model,True,False,1.000,1.000,1.000,11563,kenney/space-kit/structure_closed.obj
kenney/space-kit/structure_detailed,"structure_detailed",kenney,space-kit,props-environments,"scifi",232,696,3,whole-model,True,False,1.000,1.000,1.000,10387,kenney/space-kit/structure_detailed.obj
kenney/space-kit/structure_diagonal,"structure_diagonal",kenney,space-kit,props-environments,"scifi",344,1032,3,whole-model,True,False,1.000,1.000,1.000,16336,kenney/space-kit/structure_diagonal.obj
kenney/space-kit/supports_high,"supports_high",kenney,space-kit,props-environments,"scifi",312,936,3,whole-model,True,False,0.825,1.000,0.825,14030,kenney/space-kit/supports_high.obj
kenney/space-kit/supports_low,"supports_low",kenney,space-kit,props-environments,"scifi",184,552,3,whole-model,True,False,0.825,0.500,0.825,8934,kenney/space-kit/supports_low.obj
kenney/space-kit/terrain,"terrain",kenney,space-kit,props-environments,"nature scifi",2,6,1,whole-model,True,False,1.000,0.000,1.000,294,kenney/space-kit/terrain.obj
kenney/space-kit/terrain_ramp,"terrain_ramp",kenney,space-kit,props-environments,"scifi",4,12,2,whole-model,True,False,1.000,0.500,1.000,564,kenney/space-kit/terrain_ramp.obj
kenney/space-kit/terrain_rampLarge,"terrain_rampLarge",kenney,space-kit,props-environments,"scifi",4,12,2,whole-model,True,False,1.000,0.500,2.000,596,kenney/space-kit/terrain_rampLarge.obj
kenney/space-kit/terrain_rampLarge_detailed,"terrain_rampLarge_detailed",kenney,space-kit,props-environments,"scifi",12,36,2,whole-model,True,False,1.000,0.500,2.000,1209,kenney/space-kit/terrain_rampLarge_detailed.obj
kenney/space-kit/terrain_roadCorner,"terrain_roadCorner",kenney,space-kit,props-environments,"scifi",98,294,2,whole-model,True,False,1.000,0.000,1.000,5199,kenney/space-kit/terrain_roadCorner.obj
kenney/space-kit/terrain_roadCross,"terrain_roadCross",kenney,space-kit,props-environments,"scifi",50,150,2,whole-model,True,False,1.000,0.000,1.000,2763,kenney/space-kit/terrain_roadCross.obj
kenney/space-kit/terrain_roadEnd,"terrain_roadEnd",kenney,space-kit,props-environments,"scifi",58,174,2,whole-model,True,False,1.000,0.000,1.000,3089,kenney/space-kit/terrain_roadEnd.obj
kenney/space-kit/terrain_roadSplit,"terrain_roadSplit",kenney,space-kit,props-environments,"scifi",162,486,2,whole-model,True,False,1.000,0.000,1.000,9419,kenney/space-kit/terrain_roadSplit.obj
kenney/space-kit/terrain_roadStraight,"terrain_roadStraight",kenney,space-kit,props-environments,"scifi",10,30,2,whole-model,True,False,1.000,0.000,1.000,821,kenney/space-kit/terrain_roadStraight.obj
kenney/space-kit/terrain_side,"terrain_side",kenney,space-kit,props-environments,"scifi",2,6,1,whole-model,True,False,1.000,0.500,1.000,326,kenney/space-kit/terrain_side.obj
kenney/space-kit/terrain_sideCliff,"terrain_sideCliff",kenney,space-kit,props-environments,"scifi",12,36,2,whole-model,True,False,1.000,0.500,1.000,1099,kenney/space-kit/terrain_sideCliff.obj
kenney/space-kit/terrain_sideCorner,"terrain_sideCorner",kenney,space-kit,props-environments,"scifi",12,36,2,whole-model,True,False,1.000,0.500,1.000,1062,kenney/space-kit/terrain_sideCorner.obj
kenney/space-kit/terrain_sideCornerInner,"terrain_sideCornerInner",kenney,space-kit,props-environments,"scifi",10,30,2,whole-model,True,False,1.000,0.500,1.000,814,kenney/space-kit/terrain_sideCornerInner.obj
kenney/space-kit/terrain_sideEnd,"terrain_sideEnd",kenney,space-kit,props-environments,"scifi",9,27,3,whole-model,True,False,1.000,0.500,1.000,922,kenney/space-kit/terrain_sideEnd.obj
kenney/space-kit/turret_double,"turret_double",kenney,space-kit,props-environments,"scifi",876,2628,6,two-part,True,False,0.900,0.700,0.600,54405,kenney/space-kit/turret_double.obj
kenney/space-kit/turret_single,"turret_single",kenney,space-kit,props-environments,"scifi",340,1020,6,two-part,True,False,0.600,0.900,0.700,21724,kenney/space-kit/turret_single.obj
kenney/space-kit/weapon_gun,"weapon_gun",kenney,space-kit,props-environments,"scifi",70,210,4,whole-model,True,False,0.100,0.225,0.350,5316,kenney/space-kit/weapon_gun.obj
kenney/space-kit/weapon_rifle,"weapon_rifle",kenney,space-kit,props-environments,"scifi",106,318,4,whole-model,True,False,0.100,0.275,0.500,7264,kenney/space-kit/weapon_rifle.obj
kenney/space-station-kit/balcony-floor,"balcony-floor",kenney,space-station-kit,buildings,"building floor scifi",88,264,1,whole-model,True,True,1.000,0.150,0.700,3128,kenney/space-station-kit/balcony-floor.obj
kenney/space-station-kit/balcony-floor-center,"balcony-floor-center",kenney,space-station-kit,buildings,"building floor scifi",40,120,1,whole-model,True,True,1.000,0.150,0.700,1476,kenney/space-station-kit/balcony-floor-center.obj
kenney/space-station-kit/balcony-floor-corner,"balcony-floor-corner",kenney,space-station-kit,buildings,"building floor scifi",64,192,1,whole-model,True,True,0.700,0.150,0.700,2329,kenney/space-station-kit/balcony-floor-corner.obj
kenney/space-station-kit/balcony-rail,"balcony-rail",kenney,space-station-kit,buildings,"building rail scifi",428,1284,1,whole-model,True,True,1.000,0.400,0.700,15967,kenney/space-station-kit/balcony-rail.obj
kenney/space-station-kit/balcony-rail-center,"balcony-rail-center",kenney,space-station-kit,buildings,"building rail scifi",88,264,1,whole-model,True,True,1.000,0.400,0.200,3304,kenney/space-station-kit/balcony-rail-center.obj
kenney/space-station-kit/balcony-rail-corner,"balcony-rail-corner",kenney,space-station-kit,buildings,"building rail scifi",248,744,1,whole-model,True,True,0.700,0.400,0.700,9230,kenney/space-station-kit/balcony-rail-corner.obj
kenney/space-station-kit/bed-double,"bed-double",kenney,space-station-kit,buildings,"building furniture scifi",136,408,1,whole-model,True,True,1.000,0.350,1.000,5069,kenney/space-station-kit/bed-double.obj
kenney/space-station-kit/bed-double-cover,"bed-double-cover",kenney,space-station-kit,buildings,"building furniture scifi",88,264,1,whole-model,True,True,1.100,0.150,0.500,3268,kenney/space-station-kit/bed-double-cover.obj
kenney/space-station-kit/bed-single,"bed-single",kenney,space-station-kit,buildings,"building furniture scifi",112,336,1,whole-model,True,True,0.500,0.350,1.000,4287,kenney/space-station-kit/bed-single.obj
kenney/space-station-kit/bed-single-cover,"bed-single-cover",kenney,space-station-kit,buildings,"building furniture scifi",88,264,1,whole-model,True,True,0.600,0.150,0.500,3230,kenney/space-station-kit/bed-single-cover.obj
kenney/space-station-kit/chair,"chair",kenney,space-station-kit,buildings,"building furniture scifi",124,372,1,whole-model,True,True,0.300,0.550,0.350,4889,kenney/space-station-kit/chair.obj
kenney/space-station-kit/chair-armrest,"chair-armrest",kenney,space-station-kit,buildings,"building furniture scifi",196,588,1,whole-model,True,True,0.500,0.550,0.350,7741,kenney/space-station-kit/chair-armrest.obj
kenney/space-station-kit/chair-armrest-headrest,"chair-armrest-headrest",kenney,space-station-kit,buildings,"building furniture scifi",284,852,1,whole-model,True,True,0.500,0.700,0.350,11915,kenney/space-station-kit/chair-armrest-headrest.obj
kenney/space-station-kit/chair-cushion,"chair-cushion",kenney,space-station-kit,buildings,"building furniture scifi",148,444,1,whole-model,True,True,0.300,0.550,0.350,5862,kenney/space-station-kit/chair-cushion.obj
kenney/space-station-kit/chair-cushion-headrest,"chair-cushion-headrest",kenney,space-station-kit,buildings,"building furniture scifi",236,708,1,whole-model,True,True,0.300,0.700,0.350,10187,kenney/space-station-kit/chair-cushion-headrest.obj
